Time elapsed	Time stamp	Loop Index	GP2Y ADC
s			Cts

5.00443330e+00	2022-05-17T19:28:10.318897	1	3.12000000e+02
5.01404430e+00	2022-05-17T19:28:10.318897	2	3.16000000e+02
5.02609200e+00	2022-05-17T19:28:10.334377	3	3.17000000e+02
5.04343350e+00	2022-05-17T19:28:10.349509	4	3.17000000e+02
5.05264530e+00	2022-05-17T19:28:10.365127	5	3.16000000e+02
5.07669200e+00	2022-05-17T19:28:10.385315	6	3.39000000e+02
5.08676530e+00	2022-05-17T19:28:10.400991	7	3.18000000e+02
5.09847920e+00	2022-05-17T19:28:10.400991	8	3.12000000e+02
5.10856020e+00	2022-05-17T19:28:10.417036	9	3.23000000e+02
5.12920780e+00	2022-05-17T19:28:10.432365	10	3.12000000e+02
5.13875940e+00	2022-05-17T19:28:10.447820	11	3.18000000e+02
5.15727650e+00	2022-05-17T19:28:10.469941	12	3.13000000e+02
5.16126960e+00	2022-05-17T19:28:10.469941	13	3.17000000e+02
5.16911680e+00	2022-05-17T19:28:10.469941	14	3.16000000e+02
5.17782340e+00	2022-05-17T19:28:10.487086	15	3.21000000e+02
5.20508930e+00	2022-05-17T19:28:10.518358	16	3.22000000e+02
5.21875080e+00	2022-05-17T19:28:10.533992	17	3.28000000e+02
5.22472520e+00	2022-05-17T19:28:10.533992	18	3.15000000e+02
5.23481130e+00	2022-05-17T19:28:10.549576	19	3.12000000e+02
5.24333960e+00	2022-05-17T19:28:10.549576	20	3.15000000e+02
5.26849840e+00	2022-05-17T19:28:10.570024	21	3.16000000e+02
5.28626180e+00	2022-05-17T19:28:10.601298	22	3.16000000e+02
5.29211360e+00	2022-05-17T19:28:10.601298	23	3.15000000e+02
5.30227060e+00	2022-05-17T19:28:10.616934	24	3.12000000e+02
5.31335290e+00	2022-05-17T19:28:10.616934	25	3.25000000e+02
5.33429080e+00	2022-05-17T19:28:10.648162	26	3.63000000e+02
5.34762160e+00	2022-05-17T19:28:10.648162	27	3.17000000e+02
5.35792360e+00	2022-05-17T19:28:10.670673	28	3.16000000e+02
5.36596570e+00	2022-05-17T19:28:10.670673	29	3.16000000e+02
5.37391970e+00	2022-05-17T19:28:10.686842	30	3.25000000e+02
5.38257520e+00	2022-05-17T19:28:10.686842	31	3.31000000e+02
5.40349380e+00	2022-05-17T19:28:10.717568	32	3.11000000e+02
5.42212890e+00	2022-05-17T19:28:10.733206	33	3.36000000e+02
5.42803910e+00	2022-05-17T19:28:10.733206	34	3.13000000e+02
5.43989240e+00	2022-05-17T19:28:10.748786	35	3.12000000e+02
5.44870610e+00	2022-05-17T19:28:10.764414	36	3.12000000e+02
5.46688130e+00	2022-05-17T19:28:10.770960	37	3.26000000e+02
5.48775650e+00	2022-05-17T19:28:10.802244	38	3.14000000e+02
5.49726890e+00	2022-05-17T19:28:10.802244	39	3.16000000e+02
5.50947910e+00	2022-05-17T19:28:10.818343	40	3.27000000e+02
5.51733000e+00	2022-05-17T19:28:10.818343	41	3.16000000e+02
5.53334640e+00	2022-05-17T19:28:10.849070	42	3.18000000e+02
5.54917100e+00	2022-05-17T19:28:10.864692	43	3.04000000e+02
5.55745740e+00	2022-05-17T19:28:10.871238	44	3.16000000e+02
5.56665460e+00	2022-05-17T19:28:10.871238	45	3.12000000e+02
5.57503230e+00	2022-05-17T19:28:10.887417	46	3.15000000e+02
5.58365890e+00	2022-05-17T19:28:10.887417	47	3.12000000e+02
5.60299610e+00	2022-05-17T19:28:10.918151	48	3.47000000e+02
5.62012920e+00	2022-05-17T19:28:10.933790	49	3.16000000e+02
5.62831250e+00	2022-05-17T19:28:10.933790	50	3.38000000e+02
5.63647020e+00	2022-05-17T19:28:10.949681	51	3.12000000e+02
5.64481080e+00	2022-05-17T19:28:10.949681	52	3.12000000e+02
5.66590960e+00	2022-05-17T19:28:10.971472	53	3.17000000e+02
5.67369500e+00	2022-05-17T19:28:10.987127	54	3.13000000e+02
5.68667280e+00	2022-05-17T19:28:10.987127	55	3.16000000e+02
5.69800980e+00	2022-05-17T19:28:11.002756	56	3.19000000e+02
5.71958030e+00	2022-05-17T19:28:11.033989	57	3.15000000e+02
5.73849530e+00	2022-05-17T19:28:11.049619	58	3.24000000e+02
5.74742700e+00	2022-05-17T19:28:11.049619	59	3.36000000e+02
5.75924320e+00	2022-05-17T19:28:11.071883	60	3.21000000e+02
5.76741090e+00	2022-05-17T19:28:11.071883	61	3.13000000e+02
5.79029880e+00	2022-05-17T19:28:11.103155	62	3.11000000e+02
5.80855970e+00	2022-05-17T19:28:11.118791	63	3.27000000e+02
5.81637650e+00	2022-05-17T19:28:11.118791	64	3.16000000e+02
5.82498770e+00	2022-05-17T19:28:11.134852	65	3.17000000e+02
5.85038820e+00	2022-05-17T19:28:11.165673	66	3.16000000e+02
5.86943200e+00	2022-05-17T19:28:11.172222	67	3.16000000e+02
5.87818830e+00	2022-05-17T19:28:11.188352	68	3.33000000e+02
5.88596630e+00	2022-05-17T19:28:11.188352	69	3.59000000e+02
5.90777200e+00	2022-05-17T19:28:11.219115	70	3.17000000e+02
5.91975140e+00	2022-05-17T19:28:11.234752	71	3.16000000e+02
5.92731720e+00	2022-05-17T19:28:11.234752	72	3.17000000e+02
5.93907850e+00	2022-05-17T19:28:11.250332	73	3.18000000e+02
5.94845860e+00	2022-05-17T19:28:11.250332	74	3.16000000e+02
5.96822710e+00	2022-05-17T19:28:11.272311	75	3.16000000e+02
5.98764340e+00	2022-05-17T19:28:11.303658	76	3.25000000e+02
5.98914930e+00	2022-05-17T19:28:11.304188	77	3.12000000e+02
6.00043980e+00	2022-05-17T19:28:11.304188	78	3.15000000e+02
6.00924630e+00	2022-05-17T19:28:11.320348	79	3.13000000e+02
6.01733760e+00	2022-05-17T19:28:11.320348	80	3.12000000e+02
6.03860950e+00	2022-05-17T19:28:11.351081	81	3.36000000e+02
6.05140750e+00	2022-05-17T19:28:11.366714	82	3.16000000e+02
6.06911860e+00	2022-05-17T19:28:11.372783	83	3.16000000e+02
6.07874820e+00	2022-05-17T19:28:11.388910	84	3.17000000e+02
6.08697490e+00	2022-05-17T19:28:11.388910	85	3.31000000e+02
6.10587420e+00	2022-05-17T19:28:11.419693	86	3.11000000e+02
6.11977340e+00	2022-05-17T19:28:11.435310	87	3.39000000e+02
6.12745890e+00	2022-05-17T19:28:11.435310	88	3.13000000e+02
6.13622770e+00	2022-05-17T19:28:11.450894	89	3.12000000e+02
6.14450160e+00	2022-05-17T19:28:11.450894	90	3.17000000e+02
6.16607960e+00	2022-05-17T19:28:11.473003	91	3.21000000e+02
6.17983960e+00	2022-05-17T19:28:11.489275	92	3.25000000e+02
6.18949000e+00	2022-05-17T19:28:11.504973	93	3.17000000e+02
6.20116920e+00	2022-05-17T19:28:11.504973	94	3.20000000e+02
6.22473140e+00	2022-05-17T19:28:11.536179	95	3.11000000e+02
6.24410570e+00	2022-05-17T19:28:11.551801	96	3.21000000e+02
6.25423620e+00	2022-05-17T19:28:11.567882	97	3.13000000e+02
6.26315950e+00	2022-05-17T19:28:11.573351	98	3.17000000e+02
6.28924730e+00	2022-05-17T19:28:11.604632	99	3.17000000e+02
6.30868250e+00	2022-05-17T19:28:11.620258	100	3.19000000e+02
6.32036460e+00	2022-05-17T19:28:11.635873	101	3.18000000e+02
6.32882940e+00	2022-05-17T19:28:11.635873	102	3.41000000e+02
6.35123810e+00	2022-05-17T19:28:11.667083	103	3.32000000e+02
6.37075010e+00	2022-05-17T19:28:11.673622	104	3.29000000e+02
6.38185660e+00	2022-05-17T19:28:11.689738	105	3.15000000e+02
