Time elapsed	Time stamp	Loop Index	GP2Y ADC
s			Cts

5.00219330e+00	2022-05-17T19:17:58.189564	1	4.07000000e+02
5.01144080e+00	2022-05-17T19:17:58.189564	2	4.08000000e+02
5.01947510e+00	2022-05-17T19:17:58.205186	3	4.03000000e+02
5.02780320e+00	2022-05-17T19:17:58.205186	4	4.19000000e+02
5.04444800e+00	2022-05-17T19:17:58.220807	5	4.44000000e+02
5.05555480e+00	2022-05-17T19:17:58.236429	6	4.05000000e+02
5.08013370e+00	2022-05-17T19:17:58.267672	7	4.02000000e+02
5.08398620e+00	2022-05-17T19:17:58.267672	8	4.00000000e+02
5.09470350e+00	2022-05-17T19:17:58.283293	9	4.06000000e+02
5.10576230e+00	2022-05-17T19:17:58.283293	10	3.94000000e+02
5.11385680e+00	2022-05-17T19:17:58.298950	11	4.03000000e+02
5.12227360e+00	2022-05-17T19:17:58.298950	12	4.03000000e+02
5.14208290e+00	2022-05-17T19:17:58.330753	13	3.92000000e+02
5.15243360e+00	2022-05-17T19:17:58.330753	14	4.03000000e+02
5.16605520e+00	2022-05-17T19:17:58.346377	15	4.03000000e+02
5.17536120e+00	2022-05-17T19:17:58.362035	16	4.09000000e+02
5.18343080e+00	2022-05-17T19:17:58.362035	17	4.04000000e+02
5.20947570e+00	2022-05-17T19:17:58.393238	18	3.99000000e+02
5.22306950e+00	2022-05-17T19:17:58.408861	19	4.05000000e+02
5.23267710e+00	2022-05-17T19:17:58.408861	20	3.99000000e+02
5.24094130e+00	2022-05-17T19:17:58.424499	21	4.01000000e+02
5.24891250e+00	2022-05-17T19:17:58.424499	22	4.00000000e+02
5.26706060e+00	2022-05-17T19:17:58.455763	23	3.98000000e+02
5.27932410e+00	2022-05-17T19:17:58.455763	24	4.03000000e+02
5.29806920e+00	2022-05-17T19:17:58.486971	25	4.29000000e+02
5.30222710e+00	2022-05-17T19:17:58.488185	26	4.03000000e+02
5.31071590e+00	2022-05-17T19:17:58.488185	27	4.06000000e+02
5.31865890e+00	2022-05-17T19:17:58.503882	28	4.16000000e+02
5.32694850e+00	2022-05-17T19:17:58.503882	29	4.03000000e+02
5.35007340e+00	2022-05-17T19:17:58.535053	30	4.02000000e+02
5.36974220e+00	2022-05-17T19:17:58.550674	31	4.04000000e+02
5.38015330e+00	2022-05-17T19:17:58.566334	32	4.13000000e+02
5.38861960e+00	2022-05-17T19:17:58.566334	33	4.04000000e+02
5.41065720e+00	2022-05-17T19:17:58.597537	34	4.00000000e+02
5.43269790e+00	2022-05-17T19:17:58.613161	35	4.46000000e+02
5.44172100e+00	2022-05-17T19:17:58.628815	36	4.09000000e+02
5.44962440e+00	2022-05-17T19:17:58.628815	37	4.06000000e+02
5.46860070e+00	2022-05-17T19:17:58.644466	38	3.98000000e+02
5.49032630e+00	2022-05-17T19:17:58.675644	39	3.99000000e+02
5.49685830e+00	2022-05-17T19:17:58.675644	40	3.98000000e+02
5.50713810e+00	2022-05-17T19:17:58.691302	41	4.03000000e+02
5.51516270e+00	2022-05-17T19:17:58.691302	42	4.04000000e+02
5.53351120e+00	2022-05-17T19:17:58.706929	43	4.45000000e+02
5.54466970e+00	2022-05-17T19:17:58.722508	44	4.03000000e+02
5.56259900e+00	2022-05-17T19:17:58.738129	45	4.06000000e+02
5.57363980e+00	2022-05-17T19:17:58.753776	46	4.05000000e+02
5.59614850e+00	2022-05-17T19:17:58.785018	47	3.92000000e+02
5.61239680e+00	2022-05-17T19:17:58.800640	48	4.12000000e+02
5.62217560e+00	2022-05-17T19:17:58.800640	49	4.03000000e+02
5.63000440e+00	2022-05-17T19:17:58.816276	50	4.11000000e+02
5.63852630e+00	2022-05-17T19:17:58.816276	51	4.04000000e+02
5.65622070e+00	2022-05-17T19:17:58.831891	52	4.02000000e+02
5.68066190e+00	2022-05-17T19:17:58.863156	53	4.14000000e+02
5.69136780e+00	2022-05-17T19:17:58.878746	54	4.18000000e+02
5.69959990e+00	2022-05-17T19:17:58.878746	55	3.99000000e+02
5.72130430e+00	2022-05-17T19:17:58.909997	56	4.01000000e+02
5.73745410e+00	2022-05-17T19:17:58.925629	57	4.01000000e+02
5.74536630e+00	2022-05-17T19:17:58.925629	58	4.07000000e+02
5.75699950e+00	2022-05-17T19:17:58.941245	59	4.06000000e+02
5.76497440e+00	2022-05-17T19:17:58.941245	60	4.04000000e+02
5.78527450e+00	2022-05-17T19:17:58.972483	61	4.02000000e+02
5.81044830e+00	2022-05-17T19:17:58.988072	62	4.19000000e+02
5.81414090e+00	2022-05-17T19:17:58.988072	63	4.04000000e+02
5.82322670e+00	2022-05-17T19:17:59.003729	64	4.13000000e+02
5.84603420e+00	2022-05-17T19:17:59.019355	65	4.03000000e+02
5.86335970e+00	2022-05-17T19:17:59.050595	66	4.13000000e+02
5.87432920e+00	2022-05-17T19:17:59.050595	67	4.15000000e+02
5.88386320e+00	2022-05-17T19:17:59.066221	68	4.07000000e+02
5.89216540e+00	2022-05-17T19:17:59.066221	69	4.03000000e+02
5.91422350e+00	2022-05-17T19:17:59.097455	70	4.02000000e+02
5.93761570e+00	2022-05-17T19:17:59.113071	71	4.03000000e+02
5.94508940e+00	2022-05-17T19:17:59.128697	72	4.49000000e+02
5.95345260e+00	2022-05-17T19:17:59.128697	73	4.00000000e+02
5.96204490e+00	2022-05-17T19:17:59.144320	74	4.03000000e+02
5.96993060e+00	2022-05-17T19:17:59.144320	75	3.99000000e+02
5.99260920e+00	2022-05-17T19:17:59.175564	76	4.02000000e+02
6.00129470e+00	2022-05-17T19:17:59.175564	77	4.03000000e+02
6.01572340e+00	2022-05-17T19:17:59.191146	78	4.05000000e+02
6.02711870e+00	2022-05-17T19:17:59.206802	79	4.14000000e+02
6.03516490e+00	2022-05-17T19:17:59.222389	80	4.04000000e+02
6.05485400e+00	2022-05-17T19:17:59.238010	81	3.94000000e+02
6.07044670e+00	2022-05-17T19:17:59.253633	82	4.03000000e+02
6.07846230e+00	2022-05-17T19:17:59.253633	83	4.03000000e+02
6.08880440e+00	2022-05-17T19:17:59.269286	84	4.03000000e+02
6.09772230e+00	2022-05-17T19:17:59.284875	85	4.26000000e+02
6.11715640e+00	2022-05-17T19:17:59.300494	86	4.00000000e+02
6.13771480e+00	2022-05-17T19:17:59.316707	87	4.03000000e+02
6.14645700e+00	2022-05-17T19:17:59.332933	88	4.05000000e+02
6.15503810e+00	2022-05-17T19:17:59.332933	89	4.14000000e+02
6.17655780e+00	2022-05-17T19:17:59.363615	90	4.12000000e+02
6.19617930e+00	2022-05-17T19:17:59.379237	91	3.93000000e+02
6.20416190e+00	2022-05-17T19:17:59.379237	92	4.03000000e+02
6.21629240e+00	2022-05-17T19:17:59.394816	93	4.39000000e+02
6.23737900e+00	2022-05-17T19:17:59.426084	94	4.08000000e+02
6.24965740e+00	2022-05-17T19:17:59.426084	95	3.99000000e+02
6.25729670e+00	2022-05-17T19:17:59.441724	96	4.32000000e+02
6.26562210e+00	2022-05-17T19:17:59.441724	97	4.00000000e+02
6.27804960e+00	2022-05-17T19:17:59.457850	98	4.03000000e+02
6.30070620e+00	2022-05-17T19:17:59.488603	99	4.12000000e+02
6.32205130e+00	2022-05-17T19:17:59.505381	100	4.03000000e+02
6.33149940e+00	2022-05-17T19:17:59.505381	101	4.18000000e+02
6.34321070e+00	2022-05-17T19:17:59.521453	102	4.19000000e+02
6.36633390e+00	2022-05-17T19:17:59.552284	103	4.01000000e+02
6.38722990e+00	2022-05-17T19:17:59.567911	104	4.04000000e+02
6.39244420e+00	2022-05-17T19:17:59.567911	105	4.05000000e+02
