Time elapsed	Time stamp	Loop Index	GP2Y ADC
s			Cts

5.01360530e+00	2022-05-17T19:30:06.814557	1	1.52000000e+02
5.02281830e+00	2022-05-17T19:30:06.814557	2	1.81000000e+02
5.03407990e+00	2022-05-17T19:30:06.830142	3	1.78000000e+02
5.04338330e+00	2022-05-17T19:30:06.845202	4	1.78000000e+02
5.05530170e+00	2022-05-17T19:30:06.845202	5	1.78000000e+02
5.07146680e+00	2022-05-17T19:30:06.861361	6	1.89000000e+02
5.09912660e+00	2022-05-17T19:30:06.898571	7	1.77000000e+02
5.11772920e+00	2022-05-17T19:30:06.914232	8	1.96000000e+02
5.12490780e+00	2022-05-17T19:30:06.914232	9	1.78000000e+02
5.13284890e+00	2022-05-17T19:30:06.930308	10	1.60000000e+02
5.14151450e+00	2022-05-17T19:30:06.930308	11	2.07000000e+02
5.17808330e+00	2022-05-17T19:30:06.976681	12	1.78000000e+02
5.18641670e+00	2022-05-17T19:30:06.976681	13	2.15000000e+02
5.19463920e+00	2022-05-17T19:30:06.992815	14	1.79000000e+02
5.20700090e+00	2022-05-17T19:30:06.999280	15	1.78000000e+02
5.23091520e+00	2022-05-17T19:30:07.030526	16	1.87000000e+02
5.25021220e+00	2022-05-17T19:30:07.046148	17	1.77000000e+02
5.26026720e+00	2022-05-17T19:30:07.061846	18	1.78000000e+02
5.27250530e+00	2022-05-17T19:30:07.061846	19	1.85000000e+02
5.29630800e+00	2022-05-17T19:30:07.093011	20	1.79000000e+02
5.30524840e+00	2022-05-17T19:30:07.099515	21	1.80000000e+02
5.31950960e+00	2022-05-17T19:30:07.115139	22	1.77000000e+02
5.32972670e+00	2022-05-17T19:30:07.130958	23	1.52000000e+02
5.33802020e+00	2022-05-17T19:30:07.130958	24	1.79000000e+02
5.36291530e+00	2022-05-17T19:30:07.162004	25	1.77000000e+02
5.38015040e+00	2022-05-17T19:30:07.177659	26	1.77000000e+02
5.39146300e+00	2022-05-17T19:30:07.193246	27	1.82000000e+02
5.40337180e+00	2022-05-17T19:30:07.200014	28	1.80000000e+02
5.41182990e+00	2022-05-17T19:30:07.200014	29	2.21000000e+02
5.43025420e+00	2022-05-17T19:30:07.231260	30	2.21000000e+02
5.44904980e+00	2022-05-17T19:30:07.246919	31	1.80000000e+02
5.46085630e+00	2022-05-17T19:30:07.262539	32	1.80000000e+02
5.46901970e+00	2022-05-17T19:30:07.262539	33	1.78000000e+02
5.49419750e+00	2022-05-17T19:30:07.293746	34	1.84000000e+02
5.51360730e+00	2022-05-17T19:30:07.315958	35	1.60000000e+02
5.51814750e+00	2022-05-17T19:30:07.316536	36	1.78000000e+02
5.53147500e+00	2022-05-17T19:30:07.332205	37	1.78000000e+02
5.54270940e+00	2022-05-17T19:30:07.332205	38	1.85000000e+02
5.56454640e+00	2022-05-17T19:30:07.363403	39	2.19000000e+02
5.58403880e+00	2022-05-17T19:30:07.379060	40	1.79000000e+02
5.58707610e+00	2022-05-17T19:30:07.379060	41	1.77000000e+02
5.59595380e+00	2022-05-17T19:30:07.395161	42	1.79000000e+02
5.60410710e+00	2022-05-17T19:30:07.400202	43	1.85000000e+02
5.61289480e+00	2022-05-17T19:30:07.400202	44	1.83000000e+02
5.63104370e+00	2022-05-17T19:30:07.431449	45	1.76000000e+02
5.64993600e+00	2022-05-17T19:30:07.447108	46	1.78000000e+02
5.65746400e+00	2022-05-17T19:30:07.447108	47	1.77000000e+02
5.66549030e+00	2022-05-17T19:30:07.463193	48	1.91000000e+02
5.67394040e+00	2022-05-17T19:30:07.463193	49	1.78000000e+02
5.69518880e+00	2022-05-17T19:30:07.494504	50	1.76000000e+02
5.71446290e+00	2022-05-17T19:30:07.516130	51	1.78000000e+02
5.72316760e+00	2022-05-17T19:30:07.516130	52	1.81000000e+02
5.73521160e+00	2022-05-17T19:30:07.532325	53	1.79000000e+02
5.74355470e+00	2022-05-17T19:30:07.532325	54	1.86000000e+02
5.76321890e+00	2022-05-17T19:30:07.562993	55	1.77000000e+02
5.78310140e+00	2022-05-17T19:30:07.578621	56	1.77000000e+02
5.78849990e+00	2022-05-17T19:30:07.578621	57	1.78000000e+02
5.79675720e+00	2022-05-17T19:30:07.594792	58	1.79000000e+02
5.80500240e+00	2022-05-17T19:30:07.601122	59	2.17000000e+02
5.82615810e+00	2022-05-17T19:30:07.616822	60	1.81000000e+02
5.83349910e+00	2022-05-17T19:30:07.632369	61	1.83000000e+02
5.84587040e+00	2022-05-17T19:30:07.648034	62	2.15000000e+02
5.85500030e+00	2022-05-17T19:30:07.648034	63	1.80000000e+02
5.86591770e+00	2022-05-17T19:30:07.663612	64	1.78000000e+02
5.87468410e+00	2022-05-17T19:30:07.663612	65	1.78000000e+02
5.89480140e+00	2022-05-17T19:30:07.694854	66	2.13000000e+02
5.91554890e+00	2022-05-17T19:30:07.717061	67	1.78000000e+02
5.91877790e+00	2022-05-17T19:30:07.717061	68	1.77000000e+02
5.92808270e+00	2022-05-17T19:30:07.717061	69	1.80000000e+02
5.94004660e+00	2022-05-17T19:30:07.733013	70	1.78000000e+02
5.96381740e+00	2022-05-17T19:30:07.763888	71	1.78000000e+02
5.96577880e+00	2022-05-17T19:30:07.763888	72	1.84000000e+02
5.98618830e+00	2022-05-17T19:30:07.779509	73	1.77000000e+02
5.99744370e+00	2022-05-17T19:30:07.795533	74	1.80000000e+02
6.00960560e+00	2022-05-17T19:30:07.801537	75	1.76000000e+02
6.03405030e+00	2022-05-17T19:30:07.832783	76	1.60000000e+02
6.04670430e+00	2022-05-17T19:30:07.848407	77	2.13000000e+02
6.05473530e+00	2022-05-17T19:30:07.848407	78	1.91000000e+02
6.06467300e+00	2022-05-17T19:30:07.864065	79	1.77000000e+02
6.07506370e+00	2022-05-17T19:30:07.864065	80	1.76000000e+02
6.08351190e+00	2022-05-17T19:30:07.880115	81	1.78000000e+02
6.11469460e+00	2022-05-17T19:30:07.901800	82	1.78000000e+02
6.12708270e+00	2022-05-17T19:30:07.917425	83	1.77000000e+02
6.14007070e+00	2022-05-17T19:30:07.933062	84	1.77000000e+02
6.16441270e+00	2022-05-17T19:30:07.964288	85	1.60000000e+02
6.17309330e+00	2022-05-17T19:30:07.964288	86	1.78000000e+02
6.18508160e+00	2022-05-17T19:30:07.979910	87	1.78000000e+02
6.19415060e+00	2022-05-17T19:30:07.995567	88	2.21000000e+02
6.20617240e+00	2022-05-17T19:30:08.002363	89	1.79000000e+02
6.21511060e+00	2022-05-17T19:30:08.002363	90	1.77000000e+02
6.23131850e+00	2022-05-17T19:30:08.033609	91	1.78000000e+02
6.24550650e+00	2022-05-17T19:30:08.033609	92	1.77000000e+02
6.25473810e+00	2022-05-17T19:30:08.049231	93	1.77000000e+02
6.26402280e+00	2022-05-17T19:30:08.064925	94	1.78000000e+02
6.27600940e+00	2022-05-17T19:30:08.064925	95	1.52000000e+02
6.29969330e+00	2022-05-17T19:30:08.096096	96	1.77000000e+02
6.31607520e+00	2022-05-17T19:30:08.118229	97	2.18000000e+02
6.32520290e+00	2022-05-17T19:30:08.118229	98	1.79000000e+02
6.33679740e+00	2022-05-17T19:30:08.134035	99	1.77000000e+02
6.34486320e+00	2022-05-17T19:30:08.134035	100	1.79000000e+02
6.36687880e+00	2022-05-17T19:30:08.165093	101	1.78000000e+02
6.38154820e+00	2022-05-17T19:30:08.180714	102	1.77000000e+02
6.39030940e+00	2022-05-17T19:30:08.180714	103	1.87000000e+02
6.39850080e+00	2022-05-17T19:30:08.196864	104	1.79000000e+02
6.40710900e+00	2022-05-17T19:30:08.203332	105	1.82000000e+02
