Time elapsed	Time stamp	Loop Index	GP2Y ADC
s			Cts

5.01308710e+00	2022-05-17T19:25:21.255747	1	5.44000000e+02
5.02204060e+00	2022-05-17T19:25:21.261873	2	5.45000000e+02
5.04305960e+00	2022-05-17T19:25:21.277500	3	5.45000000e+02
5.04539750e+00	2022-05-17T19:25:21.277500	4	5.47000000e+02
5.07080000e+00	2022-05-17T19:25:21.309352	5	5.44000000e+02
5.08508290e+00	2022-05-17T19:25:21.325053	6	5.46000000e+02
5.09544630e+00	2022-05-17T19:25:21.325053	7	5.63000000e+02
5.10382510e+00	2022-05-17T19:25:21.341027	8	5.46000000e+02
5.13090190e+00	2022-05-17T19:25:21.362264	9	5.48000000e+02
5.14767720e+00	2022-05-17T19:25:21.377932	10	5.47000000e+02
5.15611720e+00	2022-05-17T19:25:21.393554	11	5.51000000e+02
5.16548080e+00	2022-05-17T19:25:21.409170	12	5.47000000e+02
5.17768890e+00	2022-05-17T19:25:21.409170	13	5.47000000e+02
5.20738150e+00	2022-05-17T19:25:21.440399	14	5.43000000e+02
5.21909180e+00	2022-05-17T19:25:21.462577	15	5.45000000e+02
5.23097700e+00	2022-05-17T19:25:21.462577	16	6.00000000e+02
5.24283510e+00	2022-05-17T19:25:21.478716	17	5.54000000e+02
5.26904390e+00	2022-05-17T19:25:21.510305	18	5.45000000e+02
5.28847860e+00	2022-05-17T19:25:21.525914	19	5.46000000e+02
5.29201730e+00	2022-05-17T19:25:21.525914	20	5.46000000e+02
5.30023240e+00	2022-05-17T19:25:21.542099	21	5.44000000e+02
5.30841180e+00	2022-05-17T19:25:21.542099	22	5.49000000e+02
5.33644800e+00	2022-05-17T19:25:21.578410	23	5.54000000e+02
5.35591370e+00	2022-05-17T19:25:21.594029	24	6.00000000e+02
5.36632820e+00	2022-05-17T19:25:21.609610	25	5.45000000e+02
5.37804850e+00	2022-05-17T19:25:21.609610	26	5.45000000e+02
5.40142720e+00	2022-05-17T19:25:21.640887	27	5.47000000e+02
5.42042130e+00	2022-05-17T19:25:21.662987	28	5.44000000e+02
5.43125870e+00	2022-05-17T19:25:21.662987	29	5.51000000e+02
5.43943900e+00	2022-05-17T19:25:21.679113	30	5.47000000e+02
5.44779030e+00	2022-05-17T19:25:21.679113	31	5.53000000e+02
5.46865900e+00	2022-05-17T19:25:21.709883	32	5.61000000e+02
5.48646150e+00	2022-05-17T19:25:21.725519	33	5.50000000e+02
5.49318970e+00	2022-05-17T19:25:21.725519	34	5.45000000e+02
5.50503700e+00	2022-05-17T19:25:21.741622	35	5.47000000e+02
5.52064290e+00	2022-05-17T19:25:21.763302	36	5.47000000e+02
5.53177990e+00	2022-05-17T19:25:21.763302	37	5.44000000e+02
5.55123630e+00	2022-05-17T19:25:21.794558	38	5.44000000e+02
5.56237140e+00	2022-05-17T19:25:21.794558	39	5.46000000e+02
5.57075400e+00	2022-05-17T19:25:21.810701	40	5.52000000e+02
5.58293180e+00	2022-05-17T19:25:21.825791	41	5.45000000e+02
5.59542090e+00	2022-05-17T19:25:21.825791	42	5.46000000e+02
5.62661270e+00	2022-05-17T19:25:21.863594	43	5.43000000e+02
5.63348440e+00	2022-05-17T19:25:21.863594	44	5.46000000e+02
5.64430240e+00	2022-05-17T19:25:21.879685	45	5.45000000e+02
5.66725760e+00	2022-05-17T19:25:21.910487	46	5.92000000e+02
5.67435060e+00	2022-05-17T19:25:21.910487	47	5.47000000e+02
5.68789470e+00	2022-05-17T19:25:21.926119	48	5.49000000e+02
5.69806020e+00	2022-05-17T19:25:21.941729	49	5.45000000e+02
5.70972450e+00	2022-05-17T19:25:21.941729	50	5.44000000e+02
5.73233580e+00	2022-05-17T19:25:21.963889	51	5.44000000e+02
5.75024180e+00	2022-05-17T19:25:21.979547	52	5.45000000e+02
5.75482360e+00	2022-05-17T19:25:21.995173	53	5.47000000e+02
5.76327440e+00	2022-05-17T19:25:21.995173	54	5.45000000e+02
5.77457350e+00	2022-05-17T19:25:22.011280	55	5.45000000e+02
5.79797890e+00	2022-05-17T19:25:22.041999	56	5.58000000e+02
5.81770250e+00	2022-05-17T19:25:22.057661	57	5.47000000e+02
5.82862220e+00	2022-05-17T19:25:22.064611	58	5.46000000e+02
5.84672030e+00	2022-05-17T19:25:22.080273	59	5.46000000e+02
5.86061800e+00	2022-05-17T19:25:22.095883	60	5.72000000e+02
5.87365030e+00	2022-05-17T19:25:22.111518	61	5.49000000e+02
5.88196620e+00	2022-05-17T19:25:22.111518	62	5.54000000e+02
5.89120900e+00	2022-05-17T19:25:22.127500	63	5.45000000e+02
5.92274440e+00	2022-05-17T19:25:22.164903	64	5.46000000e+02
5.93522840e+00	2022-05-17T19:25:22.164903	65	5.45000000e+02
5.94334690e+00	2022-05-17T19:25:22.180965	66	5.57000000e+02
5.95166430e+00	2022-05-17T19:25:22.180965	67	5.45000000e+02
5.97649320e+00	2022-05-17T19:25:22.211803	68	5.44000000e+02
5.98850420e+00	2022-05-17T19:25:22.227427	69	5.48000000e+02
6.00054980e+00	2022-05-17T19:25:22.243452	70	5.46000000e+02
6.00878210e+00	2022-05-17T19:25:22.243452	71	5.45000000e+02
6.03273840e+00	2022-05-17T19:25:22.265269	72	5.44000000e+02
6.04750040e+00	2022-05-17T19:25:22.280899	73	5.44000000e+02
6.06260030e+00	2022-05-17T19:25:22.296598	74	5.48000000e+02
6.07370850e+00	2022-05-17T19:25:22.313688	75	5.49000000e+02
6.08263670e+00	2022-05-17T19:25:22.313688	76	5.45000000e+02
6.10324440e+00	2022-05-17T19:25:22.344959	77	5.86000000e+02
6.12244760e+00	2022-05-17T19:25:22.365585	78	5.44000000e+02
6.13178130e+00	2022-05-17T19:25:22.365585	79	5.51000000e+02
6.13976080e+00	2022-05-17T19:25:22.381222	80	5.46000000e+02
6.14827610e+00	2022-05-17T19:25:22.381222	81	5.51000000e+02
6.17245040e+00	2022-05-17T19:25:22.412480	82	5.62000000e+02
6.19143600e+00	2022-05-17T19:25:22.428077	83	5.45000000e+02
6.20139470e+00	2022-05-17T19:25:22.444169	84	5.45000000e+02
6.21354850e+00	2022-05-17T19:25:22.444169	85	5.57000000e+02
6.23128850e+00	2022-05-17T19:25:22.465806	86	5.47000000e+02
6.24906630e+00	2022-05-17T19:25:22.481464	87	5.45000000e+02
6.25561970e+00	2022-05-17T19:25:22.498000	88	5.65000000e+02
6.26680190e+00	2022-05-17T19:25:22.498000	89	5.45000000e+02
6.29310430e+00	2022-05-17T19:25:22.529272	90	5.54000000e+02
6.30673890e+00	2022-05-17T19:25:22.544905	91	5.45000000e+02
6.31615500e+00	2022-05-17T19:25:22.544905	92	5.44000000e+02
6.32826160e+00	2022-05-17T19:25:22.566291	93	5.45000000e+02
6.33681780e+00	2022-05-17T19:25:22.566291	94	5.47000000e+02
6.35421830e+00	2022-05-17T19:25:22.597540	95	5.43000000e+02
6.37061000e+00	2022-05-17T19:25:22.613201	96	5.77000000e+02
6.37747880e+00	2022-05-17T19:25:22.613201	97	5.60000000e+02
6.38586830e+00	2022-05-17T19:25:22.628781	98	5.45000000e+02
6.39788330e+00	2022-05-17T19:25:22.628781	99	5.44000000e+02
6.41869830e+00	2022-05-17T19:25:22.660048	100	5.96000000e+02
6.43786610e+00	2022-05-17T19:25:22.666598	101	5.52000000e+02
6.43962410e+00	2022-05-17T19:25:22.682226	102	5.45000000e+02
6.45111830e+00	2022-05-17T19:25:22.682226	103	5.45000000e+02
6.45939820e+00	2022-05-17T19:25:22.697843	104	5.68000000e+02
6.46772510e+00	2022-05-17T19:25:22.697843	105	5.46000000e+02
