Time elapsed	Time stamp	Loop Index	GP2Y ADC
s			Cts

5.01538470e+00	2022-05-17T19:28:50.721379	1	2.53000000e+02
5.02716600e+00	2022-05-17T19:28:50.721379	2	2.55000000e+02
5.03917540e+00	2022-05-17T19:28:50.742844	3	2.51000000e+02
5.04766140e+00	2022-05-17T19:28:50.742844	4	2.51000000e+02
5.06252520e+00	2022-05-17T19:28:50.759025	5	2.51000000e+02
5.09388210e+00	2022-05-17T19:28:50.789738	6	2.50000000e+02
5.09717730e+00	2022-05-17T19:28:50.789738	7	2.53000000e+02
5.11171080e+00	2022-05-17T19:28:50.805368	8	2.93000000e+02
5.12394330e+00	2022-05-17T19:28:50.820987	9	2.52000000e+02
5.13396650e+00	2022-05-17T19:28:50.837010	10	2.48000000e+02
5.14574370e+00	2022-05-17T19:28:50.843503	11	2.32000000e+02
5.16985960e+00	2022-05-17T19:28:50.874776	12	2.47000000e+02
5.18849600e+00	2022-05-17T19:28:50.890437	13	2.52000000e+02
5.19495360e+00	2022-05-17T19:28:50.890437	14	2.49000000e+02
5.20320960e+00	2022-05-17T19:28:50.906552	15	2.47000000e+02
5.21128440e+00	2022-05-17T19:28:50.906552	16	2.63000000e+02
5.22650040e+00	2022-05-17T19:28:50.922146	17	2.40000000e+02
5.23655320e+00	2022-05-17T19:28:50.943774	18	2.49000000e+02
5.25370210e+00	2022-05-17T19:28:50.959439	19	2.51000000e+02
5.26463290e+00	2022-05-17T19:28:50.959439	20	2.51000000e+02
5.27272500e+00	2022-05-17T19:28:50.975564	21	2.70000000e+02
5.28119900e+00	2022-05-17T19:28:50.975564	22	2.51000000e+02
5.30582450e+00	2022-05-17T19:28:51.006288	23	2.51000000e+02
5.32534430e+00	2022-05-17T19:28:51.021927	24	2.50000000e+02
5.33425150e+00	2022-05-17T19:28:51.037505	25	2.61000000e+02
5.34464030e+00	2022-05-17T19:28:51.044527	26	2.51000000e+02
5.36509620e+00	2022-05-17T19:28:51.060699	27	2.61000000e+02
5.37256180e+00	2022-05-17T19:28:51.075822	28	2.55000000e+02
5.38098990e+00	2022-05-17T19:28:51.075822	29	2.32000000e+02
5.39341250e+00	2022-05-17T19:28:51.091439	30	2.51000000e+02
5.40384680e+00	2022-05-17T19:28:51.107459	31	2.51000000e+02
5.41209890e+00	2022-05-17T19:28:51.107459	32	2.69000000e+02
5.43229730e+00	2022-05-17T19:28:51.138334	33	2.87000000e+02
5.44465740e+00	2022-05-17T19:28:51.144869	34	2.50000000e+02
5.45635650e+00	2022-05-17T19:28:51.160532	35	2.50000000e+02
5.46543280e+00	2022-05-17T19:28:51.160532	36	2.48000000e+02
5.47728290e+00	2022-05-17T19:28:51.176606	37	2.48000000e+02
5.50231940e+00	2022-05-17T19:28:51.207389	38	2.24000000e+02
5.51626820e+00	2022-05-17T19:28:51.223020	39	2.51000000e+02
5.52246190e+00	2022-05-17T19:28:51.223020	40	2.93000000e+02
5.53084460e+00	2022-05-17T19:28:51.223020	41	2.48000000e+02
5.54282380e+00	2022-05-17T19:28:51.245128	42	2.32000000e+02
5.55136450e+00	2022-05-17T19:28:51.245128	43	2.47000000e+02
5.56988880e+00	2022-05-17T19:28:51.276405	44	2.53000000e+02
5.58875390e+00	2022-05-17T19:28:51.292036	45	2.93000000e+02
5.60055250e+00	2022-05-17T19:28:51.307654	46	2.64000000e+02
5.60863590e+00	2022-05-17T19:28:51.308158	47	2.58000000e+02
5.61701350e+00	2022-05-17T19:28:51.323820	48	2.75000000e+02
5.63473690e+00	2022-05-17T19:28:51.339431	49	2.50000000e+02
5.65235910e+00	2022-05-17T19:28:51.345474	50	2.53000000e+02
5.65747100e+00	2022-05-17T19:28:51.361139	51	2.53000000e+02
5.66613580e+00	2022-05-17T19:28:51.361139	52	2.54000000e+02
5.67827000e+00	2022-05-17T19:28:51.377225	53	2.51000000e+02
5.70195870e+00	2022-05-17T19:28:51.407977	54	2.59000000e+02
5.72012350e+00	2022-05-17T19:28:51.423624	55	2.63000000e+02
5.72709500e+00	2022-05-17T19:28:51.423624	56	2.51000000e+02
5.73557780e+00	2022-05-17T19:28:51.439756	57	2.51000000e+02
5.74354050e+00	2022-05-17T19:28:51.446254	58	2.51000000e+02
5.75215390e+00	2022-05-17T19:28:51.446254	59	2.51000000e+02
5.77211420e+00	2022-05-17T19:28:51.477526	60	2.55000000e+02
5.78119440e+00	2022-05-17T19:28:51.477526	61	2.53000000e+02
5.79353000e+00	2022-05-17T19:28:51.493764	62	2.47000000e+02
5.80504280e+00	2022-05-17T19:28:51.509865	63	2.47000000e+02
5.81350050e+00	2022-05-17T19:28:51.509865	64	2.49000000e+02
5.83604740e+00	2022-05-17T19:28:51.540657	65	2.52000000e+02
5.85570070e+00	2022-05-17T19:28:51.561860	66	2.51000000e+02
5.86672890e+00	2022-05-17T19:28:51.561860	67	2.51000000e+02
5.87512750e+00	2022-05-17T19:28:51.577888	68	2.49000000e+02
5.90261960e+00	2022-05-17T19:28:51.608719	69	2.56000000e+02
5.90531370e+00	2022-05-17T19:28:51.608719	70	2.46000000e+02
5.91858920e+00	2022-05-17T19:28:51.624377	71	2.54000000e+02
5.92803250e+00	2022-05-17T19:28:51.624377	72	2.47000000e+02
5.93607710e+00	2022-05-17T19:28:51.640495	73	2.93000000e+02
5.94441110e+00	2022-05-17T19:28:51.647008	74	2.48000000e+02
5.95283200e+00	2022-05-17T19:28:51.647008	75	2.53000000e+02
5.97567790e+00	2022-05-17T19:28:51.678324	76	2.48000000e+02
5.99370570e+00	2022-05-17T19:28:51.693908	77	2.47000000e+02
6.00142770e+00	2022-05-17T19:28:51.693908	78	2.49000000e+02
6.01101830e+00	2022-05-17T19:28:51.709531	79	2.48000000e+02
6.03791620e+00	2022-05-17T19:28:51.740770	80	2.54000000e+02
6.05110270e+00	2022-05-17T19:28:51.747306	81	2.82000000e+02
6.06565870e+00	2022-05-17T19:28:51.763470	82	2.51000000e+02
6.07533840e+00	2022-05-17T19:28:51.778960	83	2.51000000e+02
6.08384670e+00	2022-05-17T19:28:51.778960	84	2.52000000e+02
6.10459250e+00	2022-05-17T19:28:51.809819	85	2.47000000e+02
6.12450690e+00	2022-05-17T19:28:51.825475	86	2.54000000e+02
6.12874980e+00	2022-05-17T19:28:51.825475	87	2.48000000e+02
6.13689890e+00	2022-05-17T19:28:51.841601	88	2.26000000e+02
6.14518780e+00	2022-05-17T19:28:51.847894	89	2.51000000e+02
6.15352140e+00	2022-05-17T19:28:51.847894	90	2.28000000e+02
6.17281820e+00	2022-05-17T19:28:51.879166	91	2.50000000e+02
6.19234140e+00	2022-05-17T19:28:51.894810	92	2.51000000e+02
6.20253910e+00	2022-05-17T19:28:51.894810	93	2.57000000e+02
6.21065440e+00	2022-05-17T19:28:51.910812	94	2.52000000e+02
6.23361370e+00	2022-05-17T19:28:51.926031	95	2.47000000e+02
6.23574920e+00	2022-05-17T19:28:51.941696	96	2.50000000e+02
6.25514520e+00	2022-05-17T19:28:51.948242	97	2.48000000e+02
6.25984170e+00	2022-05-17T19:28:51.964067	98	2.48000000e+02
6.26821500e+00	2022-05-17T19:28:51.964067	99	2.49000000e+02
6.28939080e+00	2022-05-17T19:28:51.995134	100	2.40000000e+02
6.30349700e+00	2022-05-17T19:28:52.010729	101	2.48000000e+02
6.32305570e+00	2022-05-17T19:28:52.026392	102	2.61000000e+02
6.33362560e+00	2022-05-17T19:28:52.026392	103	2.47000000e+02
6.34173560e+00	2022-05-17T19:28:52.048376	104	2.48000000e+02
6.35006570e+00	2022-05-17T19:28:52.048376	105	2.48000000e+02
