Time elapsed	Time stamp	Loop Index	GP2Y ADC
s			Cts

5.00733220e+00	2022-05-17T19:22:12.156561	1	6.08000000e+02
5.01901470e+00	2022-05-17T19:22:12.156561	2	6.11000000e+02
5.02748930e+00	2022-05-17T19:22:12.171986	3	6.47000000e+02
5.04820240e+00	2022-05-17T19:22:12.187645	4	6.56000000e+02
5.07483240e+00	2022-05-17T19:22:12.224877	5	6.22000000e+02
5.07608740e+00	2022-05-17T19:22:12.224877	6	6.02000000e+02
5.09698660e+00	2022-05-17T19:22:12.240502	7	6.01000000e+02
5.10090930e+00	2022-05-17T19:22:12.240502	8	6.17000000e+02
5.10880030e+00	2022-05-17T19:22:12.256682	9	6.20000000e+02
5.11768640e+00	2022-05-17T19:22:12.256682	10	6.02000000e+02
5.14419630e+00	2022-05-17T19:22:12.287364	11	6.56000000e+02
5.16196850e+00	2022-05-17T19:22:12.309636	12	6.03000000e+02
5.17074660e+00	2022-05-17T19:22:12.309636	13	6.03000000e+02
5.18283920e+00	2022-05-17T19:22:12.325549	14	6.17000000e+02
5.20726000e+00	2022-05-17T19:22:12.356506	15	6.01000000e+02
5.22739180e+00	2022-05-17T19:22:12.372132	16	6.07000000e+02
5.23655030e+00	2022-05-17T19:22:12.372132	17	6.04000000e+02
5.24836290e+00	2022-05-17T19:22:12.387748	18	6.09000000e+02
5.27350530e+00	2022-05-17T19:22:12.409973	19	6.02000000e+02
5.29044770e+00	2022-05-17T19:22:12.425611	20	6.07000000e+02
5.29269450e+00	2022-05-17T19:22:12.441234	21	6.02000000e+02
5.30197840e+00	2022-05-17T19:22:12.441234	22	6.11000000e+02
5.31393970e+00	2022-05-17T19:22:12.457427	23	6.03000000e+02
5.32233570e+00	2022-05-17T19:22:12.472474	24	6.28000000e+02
5.33439040e+00	2022-05-17T19:22:12.472474	25	6.07000000e+02
5.36213870e+00	2022-05-17T19:22:12.510367	26	6.04000000e+02
5.37516970e+00	2022-05-17T19:22:12.510367	27	6.08000000e+02
5.38370640e+00	2022-05-17T19:22:12.525993	28	6.60000000e+02
5.39571640e+00	2022-05-17T19:22:12.541904	29	6.08000000e+02
5.40417740e+00	2022-05-17T19:22:12.541904	30	6.56000000e+02
5.42454700e+00	2022-05-17T19:22:12.572857	31	6.03000000e+02
5.44293740e+00	2022-05-17T19:22:12.588481	32	6.03000000e+02
5.45319300e+00	2022-05-17T19:22:12.588481	33	6.12000000e+02
5.46131470e+00	2022-05-17T19:22:12.610629	34	6.04000000e+02
5.46980550e+00	2022-05-17T19:22:12.610629	35	6.02000000e+02
5.48589950e+00	2022-05-17T19:22:12.626290	36	6.04000000e+02
5.49425890e+00	2022-05-17T19:22:12.641877	37	6.03000000e+02
5.50813430e+00	2022-05-17T19:22:12.657511	38	6.02000000e+02
5.51860930e+00	2022-05-17T19:22:12.657511	39	6.12000000e+02
5.52645280e+00	2022-05-17T19:22:12.673655	40	6.10000000e+02
5.53525250e+00	2022-05-17T19:22:12.673655	41	6.08000000e+02
5.55757760e+00	2022-05-17T19:22:12.704363	42	6.22000000e+02
5.57683250e+00	2022-05-17T19:22:12.726498	43	6.03000000e+02
5.57949570e+00	2022-05-17T19:22:12.726498	44	6.03000000e+02
5.58845990e+00	2022-05-17T19:22:12.726498	45	6.03000000e+02
5.60064410e+00	2022-05-17T19:22:12.742448	46	6.08000000e+02
5.62077230e+00	2022-05-17T19:22:12.757808	47	6.03000000e+02
5.63535950e+00	2022-05-17T19:22:12.773358	48	6.05000000e+02
5.64306370e+00	2022-05-17T19:22:12.788983	49	6.01000000e+02
5.65425170e+00	2022-05-17T19:22:12.804603	50	6.09000000e+02
5.66613400e+00	2022-05-17T19:22:12.811302	51	6.03000000e+02
5.67495790e+00	2022-05-17T19:22:12.811302	52	6.08000000e+02
5.69319330e+00	2022-05-17T19:22:12.842550	53	6.03000000e+02
5.70826580e+00	2022-05-17T19:22:12.858173	54	6.02000000e+02
5.71520640e+00	2022-05-17T19:22:12.858173	55	6.04000000e+02
5.72406570e+00	2022-05-17T19:22:12.873793	56	6.07000000e+02
5.73574440e+00	2022-05-17T19:22:12.873793	57	6.02000000e+02
5.75538940e+00	2022-05-17T19:22:12.905035	58	6.56000000e+02
5.76994490e+00	2022-05-17T19:22:12.911540	59	6.13000000e+02
5.77715960e+00	2022-05-17T19:22:12.927170	60	6.03000000e+02
5.78904450e+00	2022-05-17T19:22:12.927170	61	6.07000000e+02
5.79729230e+00	2022-05-17T19:22:12.942787	62	6.10000000e+02
5.82445570e+00	2022-05-17T19:22:12.974066	63	6.03000000e+02
5.84374990e+00	2022-05-17T19:22:12.989652	64	6.27000000e+02
5.85044580e+00	2022-05-17T19:22:12.989652	65	6.07000000e+02
5.85839870e+00	2022-05-17T19:22:13.005706	66	6.03000000e+02
5.86721240e+00	2022-05-17T19:22:13.012245	67	6.04000000e+02
5.89419050e+00	2022-05-17T19:22:13.043528	68	6.55000000e+02
5.89559510e+00	2022-05-17T19:22:13.043528	69	6.02000000e+02
5.91076490e+00	2022-05-17T19:22:13.059116	70	6.06000000e+02
5.91946470e+00	2022-05-17T19:22:13.059116	71	6.38000000e+02
5.92851390e+00	2022-05-17T19:22:13.074947	72	6.07000000e+02
5.95531180e+00	2022-05-17T19:22:13.105977	73	6.09000000e+02
5.97557090e+00	2022-05-17T19:22:13.112483	74	6.01000000e+02
5.98567990e+00	2022-05-17T19:22:13.128593	75	6.46000000e+02
5.99340800e+00	2022-05-17T19:22:13.143730	76	6.07000000e+02
6.02354530e+00	2022-05-17T19:22:13.159353	77	6.54000000e+02
6.03480180e+00	2022-05-17T19:22:13.174973	78	6.07000000e+02
6.04825190e+00	2022-05-17T19:22:13.190633	79	6.16000000e+02
6.05953100e+00	2022-05-17T19:22:13.206664	80	6.05000000e+02
6.07147520e+00	2022-05-17T19:22:13.213155	81	6.11000000e+02
6.09555670e+00	2022-05-17T19:22:13.244400	82	6.02000000e+02
6.10482600e+00	2022-05-17T19:22:13.244400	83	6.04000000e+02
6.11759610e+00	2022-05-17T19:22:13.260024	84	6.51000000e+02
6.12031580e+00	2022-05-17T19:22:13.260024	85	6.60000000e+02
6.12894900e+00	2022-05-17T19:22:13.275824	86	6.04000000e+02
6.13732850e+00	2022-05-17T19:22:13.275824	87	6.08000000e+02
6.15807860e+00	2022-05-17T19:22:13.307468	88	6.07000000e+02
6.17086150e+00	2022-05-17T19:22:13.313471	89	6.02000000e+02
6.18210350e+00	2022-05-17T19:22:13.329512	90	6.11000000e+02
6.19066940e+00	2022-05-17T19:22:13.329512	91	6.59000000e+02
6.21167690e+00	2022-05-17T19:22:13.360339	92	6.01000000e+02
6.22596410e+00	2022-05-17T19:22:13.375965	93	6.13000000e+02
6.23482970e+00	2022-05-17T19:22:13.375965	94	6.09000000e+02
6.24489720e+00	2022-05-17T19:22:13.391581	95	6.05000000e+02
6.25605520e+00	2022-05-17T19:22:13.391581	96	6.56000000e+02
6.27212100e+00	2022-05-17T19:22:13.413897	97	6.04000000e+02
6.28088520e+00	2022-05-17T19:22:13.429523	98	6.03000000e+02
6.29473430e+00	2022-05-17T19:22:13.445143	99	6.04000000e+02
6.30547470e+00	2022-05-17T19:22:13.445143	100	6.03000000e+02
6.31748340e+00	2022-05-17T19:22:13.461286	101	6.47000000e+02
6.32619240e+00	2022-05-17T19:22:13.476424	102	6.04000000e+02
6.34233040e+00	2022-05-17T19:22:13.492640	103	6.07000000e+02
6.35835880e+00	2022-05-17T19:22:13.508267	104	6.10000000e+02
6.36653250e+00	2022-05-17T19:22:13.514034	105	6.04000000e+02
