Time elapsed	Time stamp	Loop Index	GP2Y ADC
s			Cts

5.01003960e+00	2022-05-17T19:25:54.135441	1	5.32000000e+02
5.01981790e+00	2022-05-17T19:25:54.135441	2	5.36000000e+02
5.03173120e+00	2022-05-17T19:25:54.150917	3	5.33000000e+02
5.04996270e+00	2022-05-17T19:25:54.172595	4	5.33000000e+02
5.08466580e+00	2022-05-17T19:25:54.203947	5	5.56000000e+02
5.08796190e+00	2022-05-17T19:25:54.203947	6	5.33000000e+02
5.10089300e+00	2022-05-17T19:25:54.219506	7	5.35000000e+02
5.11411000e+00	2022-05-17T19:25:54.235086	8	5.40000000e+02
5.12563210e+00	2022-05-17T19:25:54.251230	9	5.34000000e+02
5.13426080e+00	2022-05-17T19:25:54.251230	10	5.35000000e+02
5.16162760e+00	2022-05-17T19:25:54.288535	11	5.32000000e+02
5.17974680e+00	2022-05-17T19:25:54.304309	12	5.34000000e+02
5.19146670e+00	2022-05-17T19:25:54.314724	13	5.34000000e+02
5.19975700e+00	2022-05-17T19:25:54.314724	14	5.34000000e+02
5.22099260e+00	2022-05-17T19:25:54.345996	15	5.37000000e+02
5.23910170e+00	2022-05-17T19:25:54.361633	16	5.33000000e+02
5.24868530e+00	2022-05-17T19:25:54.373664	17	5.53000000e+02
5.25726190e+00	2022-05-17T19:25:54.373664	18	5.35000000e+02
5.28106340e+00	2022-05-17T19:25:54.404937	19	5.32000000e+02
5.29805960e+00	2022-05-17T19:25:54.420571	20	5.48000000e+02
5.30603510e+00	2022-05-17T19:25:54.420571	21	5.36000000e+02
5.31417430e+00	2022-05-17T19:25:54.436444	22	5.42000000e+02
5.32261040e+00	2022-05-17T19:25:54.436444	23	5.34000000e+02
5.34045520e+00	2022-05-17T19:25:54.467396	24	5.88000000e+02
5.35749080e+00	2022-05-17T19:25:54.473943	25	5.39000000e+02
5.36367060e+00	2022-05-17T19:25:54.489674	26	5.75000000e+02
5.37591790e+00	2022-05-17T19:25:54.500183	27	5.37000000e+02
5.38404300e+00	2022-05-17T19:25:54.500183	28	5.35000000e+02
5.40706020e+00	2022-05-17T19:25:54.531456	29	5.37000000e+02
5.42080930e+00	2022-05-17T19:25:54.547088	30	5.80000000e+02
5.42835250e+00	2022-05-17T19:25:54.547088	31	5.40000000e+02
5.43742400e+00	2022-05-17T19:25:54.563100	32	5.33000000e+02
5.44928590e+00	2022-05-17T19:25:54.574635	33	5.34000000e+02
5.45796700e+00	2022-05-17T19:25:54.574635	34	5.35000000e+02
5.48108810e+00	2022-05-17T19:25:54.606470	35	5.36000000e+02
5.48965950e+00	2022-05-17T19:25:54.606470	36	5.47000000e+02
5.50212030e+00	2022-05-17T19:25:54.622066	37	5.36000000e+02
5.51080410e+00	2022-05-17T19:25:54.637686	38	5.34000000e+02
5.51928080e+00	2022-05-17T19:25:54.637686	39	5.35000000e+02
5.53825390e+00	2022-05-17T19:25:54.653596	40	5.46000000e+02
5.54918350e+00	2022-05-17T19:25:54.674931	41	5.49000000e+02
5.56472200e+00	2022-05-17T19:25:54.690594	42	5.46000000e+02
5.57230050e+00	2022-05-17T19:25:54.690594	43	5.34000000e+02
5.58151670e+00	2022-05-17T19:25:54.706339	44	5.40000000e+02
5.59319700e+00	2022-05-17T19:25:54.706339	45	5.34000000e+02
5.61211960e+00	2022-05-17T19:25:54.737420	46	5.32000000e+02
5.62457210e+00	2022-05-17T19:25:54.737420	47	5.36000000e+02
5.63308030e+00	2022-05-17T19:25:54.753041	48	5.34000000e+02
5.64281980e+00	2022-05-17T19:25:54.768663	49	5.35000000e+02
5.65427530e+00	2022-05-17T19:25:54.775705	50	5.35000000e+02
5.66254520e+00	2022-05-17T19:25:54.775705	51	5.41000000e+02
5.68255740e+00	2022-05-17T19:25:54.806952	52	5.36000000e+02
5.69588650e+00	2022-05-17T19:25:54.822574	53	5.35000000e+02
5.70301840e+00	2022-05-17T19:25:54.822574	54	5.35000000e+02
5.71106350e+00	2022-05-17T19:25:54.822574	55	5.34000000e+02
5.71995320e+00	2022-05-17T19:25:54.838195	56	5.46000000e+02
5.74252940e+00	2022-05-17T19:25:54.869437	57	5.33000000e+02
5.76113040e+00	2022-05-17T19:25:54.875941	58	5.84000000e+02
5.76495630e+00	2022-05-17T19:25:54.891566	59	5.39000000e+02
5.77698480e+00	2022-05-17T19:25:54.891566	60	5.36000000e+02
5.80017160e+00	2022-05-17T19:25:54.922808	61	5.37000000e+02
5.81359810e+00	2022-05-17T19:25:54.938429	62	5.35000000e+02
5.82170790e+00	2022-05-17T19:25:54.938429	63	5.35000000e+02
5.83042020e+00	2022-05-17T19:25:54.954454	64	5.34000000e+02
5.83870450e+00	2022-05-17T19:25:54.954454	65	5.35000000e+02
5.85968580e+00	2022-05-17T19:25:54.976025	66	5.34000000e+02
5.87838860e+00	2022-05-17T19:25:54.991649	67	5.46000000e+02
5.88345160e+00	2022-05-17T19:25:55.007672	68	5.34000000e+02
5.89217700e+00	2022-05-17T19:25:55.007672	69	5.34000000e+02
5.91576290e+00	2022-05-17T19:25:55.038540	70	5.36000000e+02
5.92917440e+00	2022-05-17T19:25:55.054134	71	5.33000000e+02
5.94079470e+00	2022-05-17T19:25:55.054134	72	5.34000000e+02
5.94926000e+00	2022-05-17T19:25:55.076262	73	5.44000000e+02
5.95769660e+00	2022-05-17T19:25:55.076262	74	5.34000000e+02
5.98061500e+00	2022-05-17T19:25:55.107533	75	5.84000000e+02
5.99158690e+00	2022-05-17T19:25:55.107533	76	5.35000000e+02
6.00468020e+00	2022-05-17T19:25:55.123129	77	5.33000000e+02
6.01029780e+00	2022-05-17T19:25:55.123129	78	5.33000000e+02
6.01937530e+00	2022-05-17T19:25:55.139214	79	5.34000000e+02
6.04501190e+00	2022-05-17T19:25:55.169992	80	5.42000000e+02
6.05984890e+00	2022-05-17T19:25:55.176496	81	5.35000000e+02
6.07500250e+00	2022-05-17T19:25:55.192687	82	5.48000000e+02
6.08366750e+00	2022-05-17T19:25:55.208195	83	5.70000000e+02
6.09253170e+00	2022-05-17T19:25:55.208195	84	5.80000000e+02
6.11371350e+00	2022-05-17T19:25:55.238985	85	5.33000000e+02
6.13380840e+00	2022-05-17T19:25:55.254610	86	5.35000000e+02
6.13742130e+00	2022-05-17T19:25:55.254610	87	5.34000000e+02
6.14557480e+00	2022-05-17T19:25:55.270467	88	5.36000000e+02
6.15403840e+00	2022-05-17T19:25:55.277012	89	5.89000000e+02
6.16206910e+00	2022-05-17T19:25:55.277012	90	5.38000000e+02
6.18132860e+00	2022-05-17T19:25:55.308258	91	5.33000000e+02
6.19752750e+00	2022-05-17T19:25:55.324165	92	5.33000000e+02
6.20724950e+00	2022-05-17T19:25:55.334172	93	5.34000000e+02
6.21576550e+00	2022-05-17T19:25:55.334172	94	5.34000000e+02
6.22736460e+00	2022-05-17T19:25:55.349798	95	5.42000000e+02
6.23649030e+00	2022-05-17T19:25:55.349798	96	5.35000000e+02
6.25499530e+00	2022-05-17T19:25:55.376922	97	5.33000000e+02
6.27505390e+00	2022-05-17T19:25:55.392548	98	5.33000000e+02
6.28508230e+00	2022-05-17T19:25:55.408664	99	5.38000000e+02
6.29316630e+00	2022-05-17T19:25:55.408664	100	5.35000000e+02
6.31426310e+00	2022-05-17T19:25:55.439412	101	5.36000000e+02
6.33404220e+00	2022-05-17T19:25:55.455034	102	5.39000000e+02
6.33834010e+00	2022-05-17T19:25:55.455034	103	5.35000000e+02
6.34645840e+00	2022-05-17T19:25:55.471108	104	5.42000000e+02
6.35476600e+00	2022-05-17T19:25:55.477677	105	5.34000000e+02
