Time elapsed	Time stamp	Loop Index	GP2Y ADC
s			Cts

5.00216220e+00	2022-05-17T19:19:00.020137	1	4.24000000e+02
5.01102010e+00	2022-05-17T19:19:00.020137	2	4.27000000e+02
5.02307400e+00	2022-05-17T19:19:00.035704	3	4.34000000e+02
5.03161790e+00	2022-05-17T19:19:00.050875	4	4.24000000e+02
5.04305580e+00	2022-05-17T19:19:00.050875	5	4.28000000e+02
5.07186530e+00	2022-05-17T19:19:00.082117	6	4.27000000e+02
5.08540440e+00	2022-05-17T19:19:00.097739	7	4.36000000e+02
5.09691590e+00	2022-05-17T19:19:00.113852	8	4.70000000e+02
5.10902280e+00	2022-05-17T19:19:00.113852	9	4.24000000e+02
5.12345700e+00	2022-05-17T19:19:00.129382	10	4.57000000e+02
5.13315410e+00	2022-05-17T19:19:00.144601	11	4.70000000e+02
5.14934720e+00	2022-05-17T19:19:00.160270	12	4.24000000e+02
5.15909990e+00	2022-05-17T19:19:00.176493	13	4.24000000e+02
5.17045070e+00	2022-05-17T19:19:00.176493	14	4.28000000e+02
5.19451260e+00	2022-05-17T19:19:00.207088	15	4.19000000e+02
5.20745160e+00	2022-05-17T19:19:00.222750	16	4.33000000e+02
5.21964730e+00	2022-05-17T19:19:00.238329	17	4.28000000e+02
5.22796200e+00	2022-05-17T19:19:00.238329	18	4.27000000e+02
5.25205110e+00	2022-05-17T19:19:00.269573	19	4.72000000e+02
5.27003110e+00	2022-05-17T19:19:00.285196	20	4.74000000e+02
5.27679040e+00	2022-05-17T19:19:00.285196	21	4.29000000e+02
5.28547790e+00	2022-05-17T19:19:00.302029	22	4.34000000e+02
5.29753250e+00	2022-05-17T19:19:00.302029	23	4.25000000e+02
5.31544240e+00	2022-05-17T19:19:00.333276	24	4.30000000e+02
5.33020390e+00	2022-05-17T19:19:00.348941	25	4.33000000e+02
5.33842890e+00	2022-05-17T19:19:00.348941	26	4.27000000e+02
5.34682950e+00	2022-05-17T19:19:00.364935	27	4.47000000e+02
5.35894700e+00	2022-05-17T19:19:00.364935	28	4.30000000e+02
5.37808930e+00	2022-05-17T19:19:00.395761	29	4.27000000e+02
5.39642020e+00	2022-05-17T19:19:00.411423	30	4.60000000e+02
5.40855650e+00	2022-05-17T19:19:00.427005	31	4.31000000e+02
5.42025820e+00	2022-05-17T19:19:00.427005	32	4.29000000e+02
5.44013830e+00	2022-05-17T19:19:00.458247	33	4.32000000e+02
5.45885480e+00	2022-05-17T19:19:00.473910	34	4.28000000e+02
5.46912290e+00	2022-05-17T19:19:00.473910	35	4.29000000e+02
5.47786530e+00	2022-05-17T19:19:00.491445	36	4.33000000e+02
5.50454220e+00	2022-05-17T19:19:00.522692	37	4.35000000e+02
5.52350060e+00	2022-05-17T19:19:00.538354	38	4.38000000e+02
5.53473430e+00	2022-05-17T19:19:00.553954	39	4.28000000e+02
5.54347690e+00	2022-05-17T19:19:00.553954	40	4.25000000e+02
5.56974170e+00	2022-05-17T19:19:00.585177	41	4.24000000e+02
5.58201410e+00	2022-05-17T19:19:00.600802	42	4.39000000e+02
5.59201150e+00	2022-05-17T19:19:00.600802	43	4.30000000e+02
5.60047270e+00	2022-05-17T19:19:00.617048	44	4.28000000e+02
5.60897690e+00	2022-05-17T19:19:00.617048	45	4.28000000e+02
5.62841350e+00	2022-05-17T19:19:00.647663	46	4.27000000e+02
5.64724850e+00	2022-05-17T19:19:00.663288	47	4.47000000e+02
5.65794760e+00	2022-05-17T19:19:00.663288	48	4.56000000e+02
5.66664200e+00	2022-05-17T19:19:00.679370	49	4.27000000e+02
5.69031460e+00	2022-05-17T19:19:00.695005	50	4.38000000e+02
5.69877410e+00	2022-05-17T19:19:00.710148	51	4.32000000e+02
5.71077550e+00	2022-05-17T19:19:00.725770	52	4.55000000e+02
5.71882920e+00	2022-05-17T19:19:00.725770	53	4.32000000e+02
5.72802850e+00	2022-05-17T19:19:00.741926	54	4.29000000e+02
5.75288360e+00	2022-05-17T19:19:00.757571	55	4.32000000e+02
5.77225550e+00	2022-05-17T19:19:00.788296	56	4.27000000e+02
5.78113070e+00	2022-05-17T19:19:00.788296	57	4.39000000e+02
5.79300160e+00	2022-05-17T19:19:00.804333	58	4.31000000e+02
5.80877660e+00	2022-05-17T19:19:00.819539	59	4.79000000e+02
5.81725610e+00	2022-05-17T19:19:00.835118	60	4.25000000e+02
5.83646720e+00	2022-05-17T19:19:00.850738	61	4.23000000e+02
5.84641880e+00	2022-05-17T19:19:00.850738	62	4.24000000e+02
5.85861470e+00	2022-05-17T19:19:00.866746	63	4.24000000e+02
5.88035230e+00	2022-05-17T19:19:00.897603	64	4.25000000e+02
5.90021020e+00	2022-05-17T19:19:00.913226	65	4.30000000e+02
5.90325600e+00	2022-05-17T19:19:00.913226	66	4.27000000e+02
5.91147050e+00	2022-05-17T19:19:00.929413	67	4.24000000e+02
5.91998780e+00	2022-05-17T19:19:00.929413	68	4.26000000e+02
5.94333450e+00	2022-05-17T19:19:00.960089	69	4.30000000e+02
5.96200460e+00	2022-05-17T19:19:00.975750	70	4.31000000e+02
5.96868610e+00	2022-05-17T19:19:00.975750	71	4.27000000e+02
5.97733170e+00	2022-05-17T19:19:00.991874	72	4.34000000e+02
5.98547840e+00	2022-05-17T19:19:00.991874	73	4.28000000e+02
6.01753210e+00	2022-05-17T19:19:01.022574	74	4.27000000e+02
6.02216050e+00	2022-05-17T19:19:01.038624	75	4.32000000e+02
6.03474480e+00	2022-05-17T19:19:01.053817	76	4.75000000e+02
6.04341990e+00	2022-05-17T19:19:01.053817	77	4.28000000e+02
6.05507700e+00	2022-05-17T19:19:01.069716	78	4.53000000e+02
6.06349280e+00	2022-05-17T19:19:01.069716	79	4.29000000e+02
6.09243600e+00	2022-05-17T19:19:01.100683	80	4.27000000e+02
6.10588700e+00	2022-05-17T19:19:01.116304	81	4.67000000e+02
6.11638240e+00	2022-05-17T19:19:01.132354	82	4.28000000e+02
6.12499700e+00	2022-05-17T19:19:01.132354	83	4.27000000e+02
6.14704440e+00	2022-05-17T19:19:01.163166	84	4.35000000e+02
6.16790300e+00	2022-05-17T19:19:01.178787	85	4.28000000e+02
6.17797990e+00	2022-05-17T19:19:01.194908	86	4.58000000e+02
6.18626710e+00	2022-05-17T19:19:01.194908	87	4.31000000e+02
6.20803490e+00	2022-05-17T19:19:01.225650	88	4.27000000e+02
6.22284870e+00	2022-05-17T19:19:01.241309	89	4.28000000e+02
6.23068350e+00	2022-05-17T19:19:01.241309	90	4.20000000e+02
6.23942270e+00	2022-05-17T19:19:01.257540	91	4.27000000e+02
6.24793560e+00	2022-05-17T19:19:01.257540	92	4.28000000e+02
6.26931240e+00	2022-05-17T19:19:01.288134	93	4.45000000e+02
6.28897970e+00	2022-05-17T19:19:01.304424	94	4.28000000e+02
6.30079920e+00	2022-05-17T19:19:01.320049	95	4.28000000e+02
6.30961840e+00	2022-05-17T19:19:01.320049	96	4.27000000e+02
6.33085800e+00	2022-05-17T19:19:01.335965	97	4.28000000e+02
6.34816220e+00	2022-05-17T19:19:01.366950	98	4.33000000e+02
6.35815870e+00	2022-05-17T19:19:01.366950	99	4.23000000e+02
6.36718660e+00	2022-05-17T19:19:01.383110	100	4.25000000e+02
6.37870170e+00	2022-05-17T19:19:01.398156	101	4.24000000e+02
6.38697940e+00	2022-05-17T19:19:01.398156	102	4.35000000e+02
6.40947120e+00	2022-05-17T19:19:01.413793	103	4.27000000e+02
6.42652190e+00	2022-05-17T19:19:01.445061	104	4.29000000e+02
6.43613850e+00	2022-05-17T19:19:01.445061	105	4.28000000e+02
